corpus,date,entity_id,sector,mentions,day_total,sov,sov_sector,open,close,ret_same,ret_d1,ret_fwd5,ret_fwd10,vol_fwd5,vol_pre10,base,abn,sov_base,abn_sov,spike,silent,ret_same_sx,ret_fwd5_sx,ret_fwd10_sx,absret_same,absret_fwd5,absret_same_sx,ent,dt
digest,2026-07-10,coal_india,mining,0,22,0.0,0.0,430.1499938964844,429.29998779296875,-0.0019760690818937388,0.00209649298778114,-0.003843451999537617,-0.0044257953657353966,0.05790401554728678,0.174476443878184,1.5,-1.5,0.031146609036418423,-0.031146609036418423,0.0,1.0,-0.009443456444658604,-0.0007518939094953436,-0.011118392476707428,0.0019760690818937388,0.003843451999537617,0.009443456444658604,coal_india,2026-07-10
digest,2026-07-12,coal_india,mining,0,2,0.0,0.0,429.0,430.20001220703125,0.002797231251821186,0.0009297858789736324,-0.0018596426960626466,-0.006276178824773937,0.06536821256518617,0.12169584808578814,1.3333333333333333,-1.3333333333333333,0.027685874699038597,-0.027685874699038597,0.0,1.0,-0.005702808920029778,-0.0036357269973048,-0.020783909535478845,0.002797231251821186,0.0018596426960626466,0.005702808920029778,coal_india,2026-07-12
digest,2026-07-13,coal_india,mining,2,33,0.0606060606060606,0.3333333333333333,429.0,430.20001220703125,0.002797231251821186,0.0009297858789736324,-0.0018596426960626466,-0.006276178824773937,0.06536821256518617,0.12169584808578814,1.2,0.8,0.02491728722913474,0.03568877337692586,0.0,0.0,-0.005702808920029778,-0.0036357269973048,-0.020783909535478845,0.002797231251821186,0.0018596426960626466,0.005702808920029778,coal_india,2026-07-13
digest,2026-07-14,coal_india,mining,0,35,0.0,0.0,429.95001220703125,430.6000061035156,0.0015117894593090764,-0.007083182227855422,0.0015095074019300103,-0.0474918994824981,0.07348242466800703,0.11010089261771357,1.2,-1.2,0.02383503614688366,-0.02383503614688366,0.0,1.0,-0.00032624994987831557,-0.011344288607744751,-0.04409972710070281,0.0015117894593090764,0.0015095074019300103,0.00032624994987831557,coal_india,2026-07-14
digest,2026-07-15,coal_india,mining,0,17,0.0,0.0,430.54998779296875,427.54998779296875,-0.006967832040544741,-0.00046773873269279065,0.001988085902898451,-0.04093088644519849,0.0704911636247851,0.10541396644031643,1.1,-1.1,0.02234249883345083,-0.02234249883345083,0.0,1.0,-0.008156694083461397,0.006272694682388252,-0.05441710016248763,0.006967832040544741,0.001988085902898451,0.008156694083461397,coal_india,2026-07-15
digest,2026-07-16,coal_india,mining,0,38,0.0,0.0,427.54998779296875,427.3500061035156,-0.00046773873269279065,0.0007019721274932333,-0.0007020435386965174,-0.023751009129565293,0.07501410742541958,0.08579975099664046,1.1,-1.1,0.02234249883345083,-0.02234249883345083,0.0,1.0,0.012313444482214608,-0.01190200698918667,-0.041733188592431414,0.00046773873269279065,0.0007020435386965174,0.012313444482214608,coal_india,2026-07-16
digest,2026-07-17,coal_india,mining,0,45,0.0,0.0,427.3999938964844,427.6499938964844,0.0005849321562239052,0.004092131474281224,-0.0005845902106116352,-0.03156787137302697,0.07510103608765165,0.08681947783486525,0.8,-0.8,0.013771070262022258,-0.013771070262022258,0.0,1.0,-0.002155688659568694,-0.009981949028040837,-0.05628391750427231,0.0005849321562239052,0.0005845902106116352,0.002155688659568694,coal_india,2026-07-17
digest,2026-07-18,coal_india,mining,0,9,0.0,0.0,428.1499938964844,429.3999938964844,0.002919537586872467,0.004308351490013296,-0.004424764609899823,-0.03120632064963358,0.06594390313666916,0.061724042327388304,0.7,-0.7,0.012158167036215809,-0.012158167036215809,0.0,1.0,-0.002501716495852041,-0.01653683856739213,-0.04869629624596172,0.002919537586872467,0.004424764609899823,0.002501716495852041,coal_india,2026-07-18
digest,2026-07-19,coal_india,mining,0,2,0.0,0.0,428.1499938964844,429.3999938964844,0.002919537586872467,0.004308351490013296,-0.004424764609899823,-0.03120632064963358,0.06594390313666916,0.061724042327388304,0.7,-0.7,0.012158167036215809,-0.012158167036215809,0.0,1.0,-0.002501716495852041,-0.01653683856739213,-0.04869629624596172,0.002919537586872467,0.004424764609899823,0.002501716495852041,coal_india,2026-07-19
digest,2026-07-20,coal_india,mining,0,12,0.0,0.0,428.1499938964844,429.3999938964844,0.002919537586872467,0.004308351490013296,-0.004424764609899823,-0.03120632064963358,0.06594390313666916,0.061724042327388304,0.2,-0.2,0.00606060606060606,-0.00606060606060606,0.0,1.0,-0.002501716495852041,-0.01653683856739213,-0.04869629624596172,0.002919537586872467,0.004424764609899823,0.002501716495852041,coal_india,2026-07-20
digest,2026-07-21,coal_india,mining,0,16,0.0,0.0,429.95001220703125,431.25,0.0030235789186181528,-0.006608709805253632,-0.04892755038496377,-0.031652159759963716,0.2767284649058034,0.05142985486889609,0.2,-0.2,0.00606060606060606,-0.00606060606060606,0.0,1.0,-0.00353346581209546,-0.03238071251328223,-0.03954628634499838,0.0030235789186181528,0.04892755038496377,0.00353346581209546,coal_india,2026-07-21
digest,2026-07-22,coal_india,mining,0,27,0.0,0.0,431.29998779296875,428.3999938964844,-0.00672384414227345,-0.003151274796334036,-0.04283381504424011,-0.030112030999705053,0.2850025944675989,0.06278612280819178,0.2,-0.2,0.00606060606060606,-0.00606060606060606,0.0,1.0,0.01249198287907427,-0.06067995270604601,-0.08149853912004904,0.00672384414227345,0.04283381504424011,0.01249198287907427,coal_india,2026-07-22
digest,2026-07-23,coal_india,mining,1,30,0.0333333333333333,1.0,428.8500061035156,427.04998779296875,-0.004197314410466335,0.0008195904777434926,-0.023065158336247782,-0.02681180661923821,0.34159363104257273,0.06320564900601114,0.2,0.8,0.00606060606060606,0.02727272727272724,0.0,0.0,-0.00856208984175802,-0.02953943980703244,-0.07503185608182456,0.004197314410466335,0.023065158336247782,0.00856208984175802,coal_india,2026-07-23
digest,2026-07-24,coal_india,mining,0,11,0.0,0.0,427.0,427.3999938964844,0.0009367538559352795,0.00023398714305988833,-0.031001404279872635,-0.028427688511916793,0.338528317617319,0.06345928746265882,0.1,-0.1,0.0033333333333333296,-0.0033333333333333296,0.0,1.0,-0.004173995684306875,-0.045772064389886874,-0.07349143586722084,0.0009367538559352795,0.031001404279872635,0.004173995684306875,coal_india,2026-07-24
digest,2026-07-25,coal_india,mining,0,21,0.0,0.0,429.5,427.5,-0.00465657741559955,-0.04058480959886701,-0.026900584795321647,-0.038596491228070184,0.3447889546838396,0.062051038530104165,0.1,-0.1,0.0033333333333333296,-0.0033333333333333296,0.0,1.0,-0.007318771961770748,-0.03199884944813458,-0.06224163711874356,0.00465657741559955,0.026900584795321647,0.007318771961770748,coal_india,2026-07-25
digest,2026-07-26,coal_india,mining,0,12,0.0,0.0,429.5,427.5,-0.00465657741559955,-0.04058480959886701,-0.026900584795321647,-0.038596491228070184,0.3447889546838396,0.062051038530104165,0.1,-0.1,0.0033333333333333296,-0.0033333333333333296,0.0,1.0,-0.007318771961770748,-0.03199884944813458,-0.06224163711874356,0.00465657741559955,0.026900584795321647,0.007318771961770748,coal_india,2026-07-26
digest,2026-07-27,coal_india,mining,1,40,0.025,0.5,429.5,427.5,-0.00465657741559955,-0.04058480959886701,-0.026900584795321647,-0.038596491228070184,0.3447889546838396,0.062051038530104165,0.1,0.9,0.0033333333333333296,0.02166666666666667,0.0,0.0,-0.007318771961770748,-0.03199884944813458,-0.06224163711874356,0.00465657741559955,0.026900584795321647,0.007318771961770748,coal_india,2026-07-27
digest,2026-07-28,coal_india,mining,1,13,0.0769230769230769,1.0,422.8999938964844,410.1499938964844,-0.030148971823160897,-0.00024382812386647412,0.01816411634254833,0.005973454208192841,0.14332933924176286,0.20898029403459215,0.2,0.8,0.00583333333333333,0.07108974358974357,0.0,0.0,-0.013310090721229073,-0.006690872315749441,-0.03275636053330644,0.030148971823160897,0.01816411634254833,0.013310090721229073,coal_india,2026-07-28
digest,2026-07-29,coal_india,mining,2,28,0.0714285714285714,0.6666666666666666,413.04998779296875,410.04998779296875,-0.007263043429754701,0.017436957997600366,0.01329109223088909,-0.0018290452928355627,0.1550427769232183,0.20968333258109512,0.3,1.7,0.013525641025641019,0.057902930402930375,0.0,0.0,-0.0227436972489653,-0.020285989445608776,-0.015522605873869638,0.007263043429754701,0.01329109223088909,0.0227436972489653,coal_india,2026-07-29
digest,2026-07-30,coal_india,mining,1,29,0.0344827586206896,0.5,412.95001220703125,417.20001220703125,0.010291802577473419,-0.007310686052984461,-0.0038351056009117146,-0.016059472701324906,0.08350101324838967,0.23596103503026808,0.5,0.5,0.02066849816849816,0.013814260452191439,0.0,0.0,0.014700565058915038,-0.04602322843311371,-0.03095710620961384,0.010291802577473419,0.0038351056009117146,0.014700565058915038,coal_india,2026-07-30
digest,2026-07-31,coal_india,mining,0,16,0.0,0.0,413.0,414.1499938964844,0.002784488853473155,0.0044669953658820205,0.0026560572732752252,-0.01702278859559969,0.06115444053614333,0.23653478052213806,0.6,-0.6,0.02411677403056712,-0.02411677403056712,0.0,1.0,-0.0025802621853225627,-0.026904782277434314,-0.01424908333474742,0.002784488853473155,0.0026560572732752252,0.0025802621853225627,coal_india,2026-07-31
digest,2026-08-01,coal_india,mining,0,19,0.0,0.0,415.95001220703125,416.0,0.00012017740474035143,0.0038461685180664062,-0.012019230769230727,-0.018149009117713333,0.08574769778660449,0.2368612271330031,0.6,-0.6,0.02411677403056712,-0.02411677403056712,0.0,1.0,0.0053584282683370454,-0.03005055599166559,-0.04463128828226531,0.00012017740474035143,0.012019230769230727,0.0053584282683370454,coal_india,2026-08-01
digest,2026-08-02,coal_india,mining,0,4,0.0,0.0,415.95001220703125,416.0,0.00012017740474035143,0.0038461685180664062,-0.012019230769230727,-0.018149009117713333,0.08574769778660449,0.2368612271330031,0.6,-0.6,0.02411677403056712,-0.02411677403056712,0.0,1.0,0.0053584282683370454,-0.03005055599166559,-0.04463128828226531,0.00012017740474035143,0.012019230769230727,0.0053584282683370454,coal_india,2026-08-02
digest,2026-08-03,coal_india,mining,2,18,0.1111111111111111,0.6666666666666666,415.95001220703125,416.0,0.00012017740474035143,0.0038461685180664062,-0.012019230769230727,-0.018149009117713333,0.08574769778660449,0.2368612271330031,0.5,1.5,0.020783440697233792,0.09032767041387732,0.0,0.0,0.0053584282683370454,-0.03005055599166559,-0.04463128828226531,0.00012017740474035143,0.012019230769230727,0.0053584282683370454,coal_india,2026-08-03
digest,2026-08-04,coal_india,mining,0,23,0.0,0.0,415.0,417.6000061035156,0.006265074948230476,-0.005028750174383534,-0.011973179901631936,-0.025622634220888618,0.08596292856466944,0.23646950747670373,0.7,-0.7,0.0318945518083449,-0.0318945518083449,0.0,1.0,0.004727881973984827,-0.025349968540972656,-0.04283134480836423,0.006265074948230476,0.011973179901631936,0.004727881973984827,coal_india,2026-08-04
digest,2026-08-05,coal_india,mining,0,23,0.0,0.0,417.6000061035156,415.5,-0.005028750174383534,0.0002406885764516531,-0.014921810365899568,-0.03730445246690739,0.09391279222133223,0.2359473187934619,0.7,-0.7,0.0318945518083449,-0.0318945518083449,0.0,1.0,-0.028111648039063408,0.005185438538876069,-0.01056258179462849,0.005028750174383534,0.014921810365899568,0.028111648039063408,coal_india,2026-08-05
digest,2026-08-06,coal_india,mining,0,41,0.0,0.0,414.5,415.6000061035156,0.0026538144837531252,-0.0008421705928186585,-0.012271429327759265,-0.03152070719713307,0.10138805613560815,0.23648073671448097,0.7,-0.7,0.0318945518083449,-0.0318945518083449,0.0,1.0,0.004832998934291899,0.014463327970418188,-0.0032448409548774815,0.0026538144837531252,0.012271429327759265,0.004832998934291899,coal_india,2026-08-06
digest,2026-08-07,coal_india,mining,1,18,0.0555555555555555,0.3333333333333333,415.0,415.25,0.00060240963855418,-0.010234798314268545,-0.01962671618659695,-0.024202258381622488,0.1075280705594695,0.23595201630644866,0.6,0.4,0.0293945518083449,0.026161003747210598,0.0,0.0,0.003053113174448563,0.011824111102636203,-0.006310907373891339,0.00060240963855418,0.01962671618659695,0.003053113174448563,coal_india,2026-08-07
digest,2026-08-08,coal_india,mining,1,9,0.1111111111111111,0.5,415.0,411.0,-0.009638554216867434,0.0038929588893323874,-0.006204349861237857,-0.009975683950159686,0.10032992651682818,0.23805263503132726,0.6,0.4,0.02725779967159276,0.08385331143951835,0.0,0.0,0.0040304938629641684,-0.013260742493325872,-0.004538823044526491,0.009638554216867434,0.006204349861237857,0.0040304938629641684,coal_india,2026-08-08
digest,2026-08-09,coal_india,mining,0,12,0.0,0.0,415.0,411.0,-0.009638554216867434,0.0038929588893323874,-0.006204349861237857,-0.009975683950159686,0.10032992651682818,0.23805263503132726,0.5,-0.5,0.031226053639846728,-0.031226053639846728,0.0,1.0,0.0040304938629641684,-0.013260742493325872,-0.004538823044526491,0.009638554216867434,0.006204349861237857,0.0040304938629641684,coal_india,2026-08-09
digest,2026-08-10,coal_india,mining,0,16,0.0,0.0,415.0,411.0,-0.009638554216867434,0.0038929588893323874,-0.006204349861237857,-0.009975683950159686,0.10032992651682818,0.23805263503132726,0.4,-0.4,0.02777777777777777,-0.02777777777777777,0.0,1.0,0.0040304938629641684,-0.013260742493325872,-0.004538823044526491,0.009638554216867434,0.006204349861237857,0.0040304938629641684,coal_india,2026-08-10
digest,2026-08-11,coal_india,mining,2,77,0.0259740259740259,0.25,411.0,412.6000061035156,0.0038929588893323874,-0.007998105336234351,-0.013814862149083895,-0.020843446379780195,0.08991345840341582,0.12232285966251275,0.4,1.6,0.02777777777777777,-0.0018037518037518699,0.0,0.0,0.010962781064849964,-0.016176609387791252,0.0010488937242804364,0.0038929588893323874,0.013814862149083895,0.010962781064849964,coal_india,2026-08-11
digest,2026-08-12,coal_india,mining,0,25,0.0,0.0,412.6000061035156,409.29998779296875,-0.007998105336234351,0.002931864751577473,-0.022721690863262034,-0.014170505658315569,0.13430198242371724,0.12982395187110005,0.6,-0.6,0.03037518037518036,-0.03037518037518036,0.0,1.0,-0.0035356108848548784,-0.016236874531242507,-0.014838250978668144,0.007998105336234351,0.022721690863262034,0.0035356108848548784,coal_india,2026-08-12
digest,2026-08-13,coal_india,mining,1,45,0.0222222222222222,0.25,409.29998779296875,410.5,0.002931864751577473,-0.00828256734831756,-0.01948842874543244,-0.025578562728379994,0.14738747737451682,0.08870263887760853,0.6,0.4,0.03037518037518036,-0.008152958152958162,0.0,0.0,0.007071886110047582,-0.01779238257746571,-0.004403434347531404,0.002931864751577473,0.01948842874543244,0.007071886110047582,coal_india,2026-08-13
digest,2026-08-14,coal_india,mining,1,41,0.024390243902439,0.3333333333333333,409.79998779296875,407.1000061035156,-0.0065885353096134525,0.0033161534838501705,-0.004667142883808428,-0.014984048175043618,0.15735077675856807,0.09056805152844978,0.5,0.5,0.02148629148629147,0.002903952416147531,0.0,0.0,0.003318572189565855,-0.017882019137790556,-0.006230126177200479,0.0065885353096134525,0.004667142883808428,0.003318572189565855,coal_india,2026-08-14
digest,2026-08-15,coal_india,mining,0,5,0.0,0.0,407.1000061035156,408.45001220703125,0.0033161534838501705,-0.003794878844956995,-0.003794878844956995,-0.016403505953710762,0.15894917343530848,0.08853503712519153,0.6,-0.6,0.023925315876535368,-0.023925315876535368,0.0,1.0,-0.025191158902377053,0.009528680911239013,0.019427560863852666,0.0033161534838501705,0.003794878844956995,0.025191158902377053,coal_india,2026-08-15
digest,2026-08-16,coal_india,mining,0,3,0.0,0.0,407.1000061035156,408.45001220703125,0.0033161534838501705,-0.003794878844956995,-0.003794878844956995,-0.016403505953710762,0.15894917343530848,0.08853503712519153,0.6,-0.6,0.023925315876535368,-0.023925315876535368,0.0,1.0,-0.025191158902377053,0.009528680911239013,0.019427560863852666,0.0033161534838501705,0.003794878844956995,0.025191158902377053,coal_india,2026-08-16
digest,2026-08-17,coal_india,mining,0,31,0.0,0.0,407.1000061035156,408.45001220703125,0.0033161534838501705,-0.003794878844956995,-0.003794878844956995,-0.016403505953710762,0.15894917343530848,0.08853503712519153,0.6,-0.6,0.023925315876535368,-0.023925315876535368,0.0,1.0,-0.025191158902377053,0.009528680911239013,0.019427560863852666,0.0033161534838501705,0.003794878844956995,0.025191158902377053,coal_india,2026-08-17
digest,2026-08-18,coal_india,mining,2,59,0.0338983050847457,0.2857142857142857,408.95001220703125,406.8999938964844,-0.0050128823801307565,-0.016957468665481867,-0.007127043352136653,-0.013025283540105126,0.16466797407319597,0.08298793577416749,0.5,1.5,0.01836976032097982,0.015528544763765879,0.0,0.0,-0.00035228142085083625,0.016443335054982355,0.02246461577100975,0.0050128823801307565,0.007127043352136653,0.00035228142085083625,coal_india,2026-08-18
digest,2026-07-07,coforge,it,0,52,0.0,0.0,1482.0,1516.199951171875,0.02307689012947023,-0.04636586797373099,0.012069680396692206,-0.014641836094716032,0.47347967130501695,0.4785764480407574,2.2,-2.2,0.061233922553132904,-0.061233922553132904,0.0,1.0,0.004233379877733142,-0.010135906748400831,-0.0407662688400942,0.02307689012947023,0.012069680396692206,0.004233379877733142,coforge,2026-07-07
digest,2026-07-08,coforge,it,0,82,0.0,0.0,1517.0,1445.9000244140625,-0.04686880394590476,0.015699530250076643,0.060377567801197074,0.017636074119532275,0.21640871829118355,0.534091082604998,1.8333333333333333,-1.8333333333333333,0.051028268794277416,-0.051028268794277416,0.0,1.0,-0.028543808301823306,0.01995635783253459,-0.011449286215624823,0.04686880394590476,0.060377567801197074,0.028543808301823306,coforge,2026-07-08
digest,2026-07-09,coforge,it,0,23,0.0,0.0,1450.0,1468.5999755859375,0.012827569369612046,0.023968455554510992,0.042285153628142336,-0.019542388430467184,0.2315214616355266,0.5422527854799587,1.5714285714285714,-1.5714285714285714,0.04373851610938064,-0.04373851610938064,0.0,1.0,0.008334890868436043,0.0022328028740700515,-0.040404819536854125,0.012827569369612046,0.042285153628142336,0.008334890868436043,coforge,2026-07-09
digest,2026-07-10,coforge,it,0,22,0.0,0.0,1495.800048828125,1503.800048828125,0.005348308422818748,0.02467081685151462,0.0030589010749948464,-0.012701221596005507,0.2299211276369584,0.5567779073574992,1.375,-1.375,0.038271201595708064,-0.038271201595708064,0.0,1.0,-0.00299342059925058,-0.0199366541315504,-0.028590851269876073,0.005348308422818748,0.0030589010749948464,0.00299342059925058,coforge,2026-07-10
digest,2026-07-12,coforge,it,0,2,0.0,0.0,1494.0999755859375,1540.9000244140625,0.031323237797237447,-0.00415343261253831,-0.02174054089767352,-0.008112142125997535,0.09314424870024386,0.5686086421613258,1.2222222222222223,-1.2222222222222223,0.034018845862851615,-0.034018845862851615,0.0,1.0,0.0004662681589541126,-0.017139619172596404,-0.015270834057565326,0.031323237797237447,0.02174054089767352,0.0004662681589541126,coforge,2026-07-12
digest,2026-07-13,coforge,it,0,33,0.0,0.0,1494.0999755859375,1540.9000244140625,0.031323237797237447,-0.00415343261253831,-0.02174054089767352,-0.008112142125997535,0.09314424870024386,0.5686086421613258,1.1,-1.1,0.030616961276566452,-0.030616961276566452,0.0,1.0,0.0004662681589541126,-0.017139619172596404,-0.015270834057565326,0.031323237797237447,0.02174054089767352,0.0004662681589541126,coforge,2026-07-13
digest,2026-07-14,coforge,it,0,35,0.0,0.0,1545.0,1534.5,-0.006796116504854344,-0.0008472133125611014,-0.02639296187683282,0.09872922776148574,0.09836460258160074,0.5587311224430646,0.5,-0.5,0.00918838984799503,-0.00918838984799503,0.0,1.0,0.007160367992620388,-0.030182891591232424,0.04410485920344358,0.006796116504854344,0.02639296187683282,0.007160367992620388,coforge,2026-07-14
digest,2026-07-15,coforge,it,0,17,0.0,0.0,1520.0,1533.199951171875,0.008684178402549314,-0.0016305766238050579,-0.04030780636966291,0.11851035678895516,0.109113293703424,0.4057246395728313,0.4,-0.4,0.0076958525345622005,-0.0076958525345622005,0.0,1.0,0.002610107637018599,-0.029712939650485732,0.04182003320838794,0.008684178402549314,0.04030780636966291,0.002610107637018599,coforge,2026-07-15
digest,2026-07-16,coforge,it,2,38,0.0526315789473684,0.0909090909090909,1536.0999755859375,1530.699951171875,-0.0035154120824737456,-0.014568450688680068,-0.05931921973885068,0.14124262111373875,0.12373149897563764,0.3402754288131106,0.4,1.6,0.0076958525345622005,0.044935726412806194,0.0,0.0,-0.0030665929768892877,-0.04074916757629462,0.07453262284088538,0.0035154120824737456,0.05931921973885068,0.0030665929768892877,coforge,2026-07-16
digest,2026-07-17,coforge,it,0,45,0.0,0.0,1549.699951171875,1508.4000244140625,-0.026650272994189428,-0.0006629541128444494,-0.015712061030623392,0.14094402820533092,0.3262770177802168,0.350765710516321,0.5,-0.5,0.01010186757215619,-0.01010186757215619,0.0,1.0,-0.027673058078954055,-0.008931001735298875,0.08978160622495665,0.026650272994189428,0.015712061030623392,0.027673058078954055,coforge,2026-07-17
digest,2026-07-18,coforge,it,0,9,0.0,0.0,1504.800048828125,1507.4000244140625,0.0017277880791950473,-0.008889494624541472,0.01393127216391199,0.1728804374188826,0.4011886586555734,0.34744527088884425,0.2,-0.2,0.005263157894736839,-0.005263157894736839,0.0,1.0,0.0028483564822662745,0.002137922930604953,0.09316353773059599,0.0017277880791950473,0.01393127216391199,0.0028483564822662745,coforge,2026-07-18
digest,2026-07-19,coforge,it,0,2,0.0,0.0,1504.800048828125,1507.4000244140625,0.0017277880791950473,-0.008889494624541472,0.01393127216391199,0.1728804374188826,0.4011886586555734,0.34744527088884425,0.2,-0.2,0.005263157894736839,-0.005263157894736839,0.0,1.0,0.0028483564822662745,0.002137922930604953,0.09316353773059599,0.0017277880791950473,0.01393127216391199,0.0028483564822662745,coforge,2026-07-19
digest,2026-07-20,coforge,it,0,12,0.0,0.0,1504.800048828125,1507.4000244140625,0.0017277880791950473,-0.008889494624541472,0.01393127216391199,0.1728804374188826,0.4011886586555734,0.34744527088884425,0.2,-0.2,0.005263157894736839,-0.005263157894736839,0.0,1.0,0.0028483564822662745,0.002137922930604953,0.09316353773059599,0.0017277880791950473,0.01393127216391199,0.0028483564822662745,coforge,2026-07-20
digest,2026-07-21,coforge,it,0,16,0.0,0.0,1507.0,1494.0,-0.00862641008626408,-0.015127159026731896,0.12851405622489964,0.1712851569036562,0.7906192025014067,0.32941056073718566,0.2,-0.2,0.005263157894736839,-0.005263157894736839,0.0,1.0,-0.004162842751084259,0.0778666571836282,0.09385713354254763,0.00862641008626408,0.12851405622489964,0.004162842751084259,coforge,2026-07-21
digest,2026-07-22,coforge,it,0,27,0.0,0.0,1494.0,1471.4000244140625,-0.015127159026731896,-0.021408182327945724,0.16548864751919923,0.20769333323046046,0.7160163618405817,0.23286801028771556,0.2,-0.2,0.005263157894736839,-0.005263157894736839,0.0,1.0,0.0009902018430767608,0.07726587002920063,0.10674518233107858,0.015127159026731896,0.16548864751919923,0.0009902018430767608,coforge,2026-07-22
digest,2026-07-23,coforge,it,1,30,0.0333333333333333,0.1428571428571428,1472.0,1439.9000244140625,-0.02180704863175098,0.03111322036128361,0.21320924702736033,0.2311966239111145,0.5697106973783581,0.24523312939261807,0.2,0.8,0.005263157894736839,0.02807017543859646,0.0,0.0,-0.016289439691136977,0.12618476765559541,0.13356616935622756,0.02180704863175098,0.21320924702736033,0.016289439691136977,coforge,2026-07-23
digest,2026-07-24,coforge,it,1,11,0.0909090909090909,0.2,1430.0,1484.699951171875,0.0382517141062062,0.029433605899761073,0.15915677012154084,0.1962012921184524,0.6940849456230896,0.26788385261976017,0.3,0.7,0.008596491228070168,0.08231259968102073,0.0,0.0,0.01071494077414921,0.10062407982807399,0.10617239051030476,0.0382517141062062,0.15915677012154084,0.01071494077414921,coforge,2026-07-24
digest,2026-07-25,coforge,it,0,21,0.0,0.0,1495.5,1528.4000244140625,0.021999347652331913,0.10311435034578476,0.156765226222626,0.18424494313515427,0.6944936200118009,0.2814610461547124,0.4,-0.4,0.01768740031897926,-0.01768740031897926,0.0,1.0,0.013238357592092123,0.08982370185794118,0.11008844829694982,0.021999347652331913,0.156765226222626,0.013238357592092123,coforge,2026-07-25
digest,2026-07-26,coforge,it,0,12,0.0,0.0,1495.5,1528.4000244140625,0.021999347652331913,0.10311435034578476,0.156765226222626,0.18424494313515427,0.6944936200118009,0.2814610461547124,0.4,-0.4,0.01768740031897926,-0.01768740031897926,0.0,1.0,0.013238357592092123,0.08982370185794118,0.11008844829694982,0.021999347652331913,0.156765226222626,0.013238357592092123,coforge,2026-07-26
digest,2026-07-27,coforge,it,0,40,0.0,0.0,1495.5,1528.4000244140625,0.021999347652331913,0.10311435034578476,0.156765226222626,0.18424494313515427,0.6944936200118009,0.2814610461547124,0.2,-0.2,0.012424242424242421,-0.012424242424242421,0.0,1.0,0.013238357592092123,0.08982370185794118,0.11008844829694982,0.021999347652331913,0.156765226222626,0.013238357592092123,coforge,2026-07-27
digest,2026-07-28,coforge,it,1,13,0.0769230769230769,0.5,1570.0,1686.0,0.07388535031847132,0.01714117699529205,0.037900370352350166,0.07888493475682079,0.2994086464635844,0.5901529233279831,0.2,0.8,0.012424242424242421,0.06449883449883448,0.0,0.0,0.05193300022264989,0.0124716818518768,0.03323780834597714,0.07388535031847132,0.037900370352350166,0.05193300022264989,coforge,2026-07-28
digest,2026-07-29,coforge,it,6,28,0.2142857142857142,1.0,1720.0,1714.9000244140625,-0.0029651020848473486,0.018659979908119517,0.03621200927275958,0.05049855638991341,0.29630448307656343,0.5877539478224678,0.3,5.7,0.02011655011655011,0.19416916416916408,1.0,0.0,-0.004312623920730823,0.02433562196157996,0.03751973230267297,0.0029651020848473486,0.03621200927275958,0.004312623920730823,coforge,2026-07-29
digest,2026-07-30,coforge,it,3,29,0.1034482758620689,0.2142857142857142,1701.699951171875,1746.9000244140625,0.026561717423251086,-0.014826277435510238,0.014826277435510349,0.04699752386429501,0.2827072449525738,0.5835326518524878,0.9,2.1,0.041545121545121536,0.06190315431694736,1.0,0.0,0.027507366501297557,0.004894077297465245,0.024021683938570806,0.026561717423251086,0.014826277435510349,0.027507366501297557,coforge,2026-07-30
digest,2026-07-31,coforge,it,0,16,0.0,0.0,1710.0,1721.0,0.00643274853801179,0.027309703660662432,0.03195816385822203,0.052876234747240014,0.23738923885696867,0.5838859365828256,1.2,-1.2,0.05188994913132842,-0.05188994913132842,0.0,1.0,-0.0020891529595236016,0.002126019187752435,0.02614445076236256,0.00643274853801179,0.03195816385822203,0.0020891529595236016,coforge,2026-07-31
digest,2026-08-01,coforge,it,1,19,0.0526315789473684,0.5,1739.0,1768.0,0.016676250718803853,-0.010237542752227102,0.0237556561085972,0.02149321266968318,0.19545082748664563,0.5812911227489342,1.2,-0.19999999999999996,0.05188994913132842,0.0007416298160399792,0.0,0.0,-0.004477310701407111,0.017003033961176417,0.03125841317605915,0.016676250718803853,0.0237556561085972,0.004477310701407111,coforge,2026-08-01
digest,2026-08-02,coforge,it,0,4,0.0,0.0,1739.0,1768.0,0.016676250718803853,-0.010237542752227102,0.0237556561085972,0.02149321266968318,0.19545082748664563,0.5812911227489342,1.3,-1.3,0.05715310702606526,-0.05715310702606526,0.0,1.0,-0.004477310701407111,0.017003033961176417,0.03125841317605915,0.016676250718803853,0.0237556561085972,0.004477310701407111,coforge,2026-08-02
digest,2026-08-03,coforge,it,0,18,0.0,0.0,1739.0,1768.0,0.016676250718803853,-0.010237542752227102,0.0237556561085972,0.02149321266968318,0.19545082748664563,0.5812911227489342,1.2,-1.2,0.05381977369273193,-0.05381977369273193,0.0,1.0,-0.004477310701407111,0.017003033961176417,0.03125841317605915,0.016676250718803853,0.0237556561085972,0.004477310701407111,coforge,2026-08-03
digest,2026-08-04,coforge,it,0,23,0.0,0.0,1772.0,1749.9000244140625,-0.012471769518023423,0.015486585066487812,0.03948795623857149,0.01320074019295614,0.14527664735471085,0.5829865485885739,1.1,-1.1,0.044728864601822835,-0.044728864601822835,0.0,1.0,-0.003986378101674152,0.019665516701371358,0.035182064276879164,0.012471769518023423,0.03948795623857149,0.003986378101674152,coforge,2026-08-04
